colorway,bottomview,medialfrontright,brand_name,toeview,angledfront,shoe_link,shoe_name,angledheel
Navy/Multi,https://media.journeys.com/images/products/1_468968_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_468968_ZM_ALT1'.JPG,Vlado,https://media.journeys.com/images/products/1_468968_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_468968_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Arik-Athletic-Shoe-96394043?c=2446,Mens Vlado Arik Athletic Shoe,https://media.journeys.com/images/products/1_468968_ZM_ALT2.JPG
Black Mono,https://media.journeys.com/images/products/1_428114_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_428114_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_428114_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_428114_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Leon-Athletic-Shoe-Black-Mono-96394011?c=2446,Mens Vlado Leon Athletic Shoe,https://media.journeys.com/images/products/1_428114_ZM_ALT2.JPG
Black/Gum,https://media.journeys.com/images/products/1_479134_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479134_ZM_ALT1.JPG,vlado,https://media.journeys.com/images/products/1_479134_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479134_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Milo-Lo-Skate-Shoe-Black-96394047?c=2446,Mens Vlado Milo Lo Athletic Shoe,https://media.journeys.com/images/products/1_479134_ZM_ALT2.JPG
Burgundy,https://media.journeys.com/images/products/1_434740_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_434740_ZM_ALT1.JPG,New,https://media.journeys.com/images/products/1_434740_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_434740_ZM.JPG,https://www.journeys.com/product/Mens-New-Balance-501-Athletic-Shoe-Red-401517?c=2446,Mens New Balance 501 Athletic Shoe,https://media.journeys.com/images/products/1_434740_ZM_ALT2.JPG
Black/Gray,https://media.journeys.com/images/products/1_437118_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_437118_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_437118_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_437118_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Milo-II-Athletic-Shoe-Black-Gray-96394025?c=2446,Mens Vlado Milo II Athletic Shoe,https://media.journeys.com/images/products/1_437118_ZM_ALT2.JPG
Cream/Black,https://media.journeys.com/images/products/1_437103_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_437103_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_437103_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_437103_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Milo-II-Athletic-Shoe-Cream-Black-96394024?c=2446,Mens Vlado Milo II Athletic Shoe,https://media.journeys.com/images/products/1_437103_ZM_ALT2.JPG
Wheat,https://media.journeys.com/images/products/1_428159_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_428159_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_428159_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_428159_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Milo-Athletic-Shoe-Wheat-96394014?c=2446,Mens Vlado Milo Athletic Shoe,https://media.journeys.com/images/products/1_428159_ZM_ALT2.JPG
Olive,https://media.journeys.com/images/products/1_460470_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_460470_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_460470_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_460470_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Maximus-2-Sneaker-Boot-Olive-394114?c=2446,Mens Vlado Maximus 2 Sneaker Boot,https://media.journeys.com/images/products/1_460470_ZM_ALT2.JPG
Black Mono,https://media.journeys.com/images/products/1_460457_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_460457_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_460457_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_460457_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Maximus-2-Sneaker-Boot-Black-Mono-394113?c=2446,Mens Vlado Maximus 2 Sneaker Boot,https://media.journeys.com/images/products/1_460457_ZM_ALT2.JPG
Gray,https://media.journeys.com/images/products/1_428039_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_428039_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_428039_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_428039_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Leon-Athletic-Shoe-Gray-96394006?c=2446,Mens Vlado Leon Athletic Shoe,https://media.journeys.com/images/products/1_428039_ZM_ALT2.JPG
Gunmetal/Black,https://media.journeys.com/images/products/1_428009_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_428009_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_428009_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_428009_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Atlas-II-Metallic-Athletic-Shoe-Gunmetal-Black-96394004?c=2446,Mens Vlado Atlas II Metallic Athletic Shoe,https://media.journeys.com/images/products/1_428009_ZM_ALT2.JPG
Brown/Navy,https://media.journeys.com/images/products/1_437088_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_437088_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_437088_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_437088_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Milo-II-Athletic-Shoe-Brown-Navy-96394023?c=2446,Mens Vlado Milo II Athletic Shoe,https://media.journeys.com/images/products/1_437088_ZM_ALT2.JPG
Navy,https://media.journeys.com/images/products/1_441009_ZM_ALT1.JPG,https://media.journeys.com/images/products/1_441009_ZM_ALT_ALT2.JPG,Vlado,https://media.journeys.com/images/products/1_441009_ZM_ALT_ALT5.JPG,https://media.journeys.com/images/products/1_441009_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Atlas-II-Athletic-Shoe-Blue-394106?c=2446,Mens Vlado Atlas II Athletic Shoe,https://media.journeys.com/images/products/1_441009_ZM_ALT_ALT3.JPG
Burgundy,https://media.journeys.com/images/products/1_440983_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_440983_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_440983_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_440983_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Atlas-II-Athletic-Shoe-Red-394104?c=2446,Mens Vlado Atlas II Athletic Shoe,https://media.journeys.com/images/products/1_440983_ZM_ALT2.JPG
Black,https://media.journeys.com/images/products/1_468852_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_468852_ZM_ALT1.JPG,vlado,https://media.journeys.com/images/products/1_468852_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_468852_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Atlas-II-3M-Reflective-Athletic-Shoe-Black-96394035?c=2446,Mens Vlado Atlas II 3M Reflective Athletic Shoe,https://media.journeys.com/images/products/1_468852_ZM_ALT2.JPG
Red/Black,https://media.journeys.com/images/products/1_427994_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_427994_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_427994_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_427994_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Atlas-II-Metallic-Athletic-Shoe-Red-Black-96394003?c=2446,Mens Vlado Atlas II Metallic Athletic Shoe,https://media.journeys.com/images/products/1_427994_ZM_ALT2.JPG
Black/Gray,https://media.journeys.com/images/products/1_440996_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_440996_ZM_ALT1.JPG,Vlado,https://media.journeys.com/images/products/1_440996_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_440996_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Atlas-II-Athletic-Shoe-Black-394105?c=2446,Mens Vlado Atlas II Athletic Shoe,https://media.journeys.com/images/products/1_440996_ZM_ALT2.JPG
Red/Black,https://media.journeys.com/images/products/1_470735_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_470735_ZM_ALT1.JPG,Supra,https://media.journeys.com/images/products/1_470735_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_470735_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Scissor-Athletic-Shoe-Red-96404057?c=2446,Mens Supra Scissor Athletic Shoe,https://media.journeys.com/images/products/1_470735_ZM_ALT2.JPG
Light Gray/Navy/White,https://media.journeys.com/images/products/1_479360_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479360_ZM_ALT1.JPG,supra,https://media.journeys.com/images/products/1_479360_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479360_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Scissor-Athletic-Shoe-Gray-96404074?c=2446,Mens Supra Scissor Athletic Shoe,https://media.journeys.com/images/products/1_479360_ZM_ALT2.JPG
Navy/Gray/White,https://media.journeys.com/images/products/1_479339_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479339_ZM_ALT1.JPG,supra,https://media.journeys.com/images/products/1_479339_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479339_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Scissor-Athletic-Shoe-Navy-96404073?c=2446,Mens Supra Scissor Athletic Shoe,https://media.journeys.com/images/products/1_479339_ZM_ALT2.JPG
Black/Cream,https://media.journeys.com/images/products/1_464318_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_464318_ZM_ALT1.JPG,Supra,https://media.journeys.com/images/products/1_464318_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_464318_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Flow-Run-Athletic-Shoe-96404008?c=2446,Mens Supra Flow Run Athletic Shoe,https://media.journeys.com/images/products/1_464318_ZM_ALT2.JPG
White/Black,https://media.journeys.com/images/products/1_479297_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479297_ZM_ALT1.JPG,Supra,https://media.journeys.com/images/products/1_479297_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479297_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Hammer-Run-Athletic-Shoe-White-Black-96404071?c=2446,Mens Supra Hammer Run Athletic Shoe,https://media.journeys.com/images/products/1_479297_ZM_ALT2.JPG
White,https://media.journeys.com/images/products/1_470720_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_470720_ZM_ALT1.JPG,supra,https://media.journeys.com/images/products/1_470720_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_470720_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Scissor-Athletic-Shoe-White-96404056?c=2446,Mens Supra Scissor Athletic Shoe,https://media.journeys.com/images/products/1_470720_ZM_ALT2.JPG
Black/White,https://media.journeys.com/images/products/1_464573_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_464573_ZM_ALT1.JPG,supra,https://media.journeys.com/images/products/1_464573_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_464573_ZM.JPG,https://www.journeys.com/product/YOREK-LOW-BLACK-WHITE-96404025?c=2446,Mens Supra Yorek Skate Shoe,https://media.journeys.com/images/products/1_464573_ZM_ALT2.JPG
Black/White,https://media.journeys.com/images/products/1_479444_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479444_ZM_ALT1.JPG,supra,https://media.journeys.com/images/products/1_479444_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479444_ZM.JPG,https://www.journeys.com/product/ens-Supra-Stacks-II-Vulc-Skate-Shoe-Black-96404078?c=2446,Mens Supra Stacks II Vulc Skate Shoe,https://media.journeys.com/images/products/1_479444_ZM_ALT2.JPG
Gray/Red,https://media.journeys.com/images/products/1_479276_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479276_ZM_ALT1.JPG,supra,https://media.journeys.com/images/products/1_479276_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479276_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Hammer-Run-Athletic-Shoe-Gray-Red-96404070?c=2446,Mens Supra Hammer Run Athletic Shoe,https://media.journeys.com/images/products/1_479276_ZM_ALT2.JPG
Dark Gray/White,https://media.journeys.com/images/products/1_479255_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479255_ZM_ALT1.JPG,Supra,https://media.journeys.com/images/products/1_479255_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479255_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Flow-Run-Athletic-Shoe-Gray-96404069?c=2446,Mens Supra Flow Run Athletic Shoe,https://media.journeys.com/images/products/1_479255_ZM_ALT2.JPG
Black/Gray,https://media.journeys.com/images/products/1_479192_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479192_ZM_ALT1.JPG,Supra,https://media.journeys.com/images/products/1_479192_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479192_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Cuba-Skate-Shoe-Black-Gray-96404066?c=2446,Mens Supra Cuba Skate Shoe,https://media.journeys.com/images/products/1_479192_ZM_ALT2.JPG
White,https://media.journeys.com/images/products/1_466431_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_466431_ZM_ALT1.JPG,Supra,https://media.journeys.com/images/products/1_466431_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_466431_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Method-Athletic-Shoe-White-404220?c=2446,Mens Supra Method Athletic Shoe,https://media.journeys.com/images/products/1_466431_ZM_ALT2.JPG
Light Pink/White,https://media.journeys.com/images/products/1_479234_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479234_ZM_ALT1.JPG,supra,https://media.journeys.com/images/products/1_479234_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479234_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Flow-Run-Athletic-Shoe-Pink-96404068?c=2446,Mens Supra Flow Run Athletic Shoe,https://media.journeys.com/images/products/1_479234_ZM_ALT2.JPG
Light Gray/White,https://media.journeys.com/images/products/1_479423_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479423_ZM_ALT1.JPG,supra,https://media.journeys.com/images/products/1_479423_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479423_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Stacks-II-Skate-Shoe-LightGray-White-96404077?c=2446,Mens Supra Stacks II Vulc Skate Shoe,https://media.journeys.com/images/products/1_479423_ZM_ALT2.JPG
Acid Denim,https://media.journeys.com/images/products/1_356735_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_356735_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_356735_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_356735_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Acid-Denim-498714?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_356735_ZM_ALT2.JPG
Black/White,https://media.journeys.com/images/products/1_469004_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_469004_ZM_ALT1.JPG,vlado,https://media.journeys.com/images/products/1_469004_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_469004_ZM.JPG,https://www.journeys.com/product/Mens-Vlado-Dean-Athletic-Shoe-Black-96394046?c=2446,Mens Vlado Dean Athletic Shoe,https://media.journeys.com/images/products/1_469004_ZM_ALT2.JPG
White,https://media.journeys.com/images/products/1_301158_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_301158_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_301158_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_301158_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-White-498480?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_301158_ZM_ALT2.JPG
Neon Pink Mono,https://media.journeys.com/images/products/1_396616_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_396616_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_396616_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_396616_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Neon-Pink-Mono-498895?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_396616_ZM_ALT2.JPG
Red/White,https://media.journeys.com/images/products/1_371569_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_371569_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_371569_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_371569_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Red-White-498740?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_371569_ZM_ALT2.JPG
Dark Gray,https://media.journeys.com/images/products/1_466417_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_466417_ZM_ALT1.JPG,Supra,https://media.journeys.com/images/products/1_466417_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_466417_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Method-Athletic-Shoe-Gray-404219?c=2446,Mens Supra Method Athletic Shoe,https://media.journeys.com/images/products/1_466417_ZM_ALT2.JPG
Navy/White,https://media.journeys.com/images/products/1_260760_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_260760_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_260760_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_260760_ZM.JPG,https://www.journeys.com/product/Vans-SK8-Hi-Skate-Shoe-Navy-White-498068?c=2446,Vans SK8 Hi Skate Shoe,https://media.journeys.com/images/products/1_260760_ZM_ALT2.JPG
Olive/Black,https://media.journeys.com/images/products/1_426595_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_426595_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_426595_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_426595_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Green-497005?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_426595_ZM_ALT2.JPG
Light Gray/White,https://media.journeys.com/images/products/1_371590_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_371590_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_371590_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_371590_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Light-Gray-White-498741?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_371590_ZM_ALT2.JPG
Black Monochrome,https://media.journeys.com/images/products/1_373086_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_373086_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_373086_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_373086_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Black-Mono-498802?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_373086_ZM_ALT2.JPG
Goblin Blue,https://media.journeys.com/images/products/1_457744_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_457744_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_457744_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_457744_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Blue-497110?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_457744_ZM_ALT2.JPG
Tibetan Red,https://media.journeys.com/images/products/1_457480_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_457480_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_457480_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_457480_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Red-497095?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_457480_ZM_ALT2.JPG
Light Gray/White,https://media.journeys.com/images/products/1_464348_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_464348_ZM_ALT1.JPG,Supra,https://media.journeys.com/images/products/1_464348_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_464348_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Method-Athletic-Shoe-Gray-96404010?c=2446,Mens Supra Method Athletic Shoe,https://media.journeys.com/images/products/1_464348_ZM_ALT2.JPG
Blue,https://media.journeys.com/images/products/1_425467_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_425467_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_425467_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_425467_ZM.JPG,https://www.journeys.com/product/Vans-Era-Toy-Story-Aliens-Skate-Shoe-Blue-498991?c=2446,Vans Era Toy Story Aliens Skate Shoe,https://media.journeys.com/images/products/1_425467_ZM_ALT2.JPG
Black/White,https://media.journeys.com/images/products/1_260741_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_260741_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_260741_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_260741_ZM.JPG,https://www.journeys.com/product/Vans-SK8-Hi-Skate-Shoe-Black-White-498067?c=2446,Vans SK8 Hi Skate Shoe,https://media.journeys.com/images/products/1_260741_ZM_ALT2.JPG
Black/Gold,https://media.journeys.com/images/products/1_403034_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_403034_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_403034_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_403034_ZM.JPG,https://www.journeys.com/product/Vans-Authentic-50th-Skate-Shoe-Black-Gold-498927?c=2446,Vans Authentic 50th Skate Shoe,https://media.journeys.com/images/products/1_403034_ZM_ALT2.JPG
Black Chambray,https://media.journeys.com/images/products/1_441042_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_441042_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_441042_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_441042_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Black-497022?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_441042_ZM_ALT2.JPG
Dress Blues,https://media.journeys.com/images/products/1_457499_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_457499_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_457499_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_457499_ZM.JPG,https://www.journeys.com/product/Vans-Sk8-Hi-Skate-Shoe-Blue-497096?c=2446,Vans Sk8 Hi Skate Shoe,https://media.journeys.com/images/products/1_457499_ZM_ALT2.JPG
Teal/White,https://media.journeys.com/images/products/1_479318_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_479318_ZM_ALT1.JPG,supra,https://media.journeys.com/images/products/1_479318_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_479318_ZM.JPG,https://www.journeys.com/product/Mens-Supra-Method-Athletic-Shoe-Teal-96404072?c=2446,Mens Supra Method Athletic Shoe,https://media.journeys.com/images/products/1_479318_ZM_ALT2.JPG
Denim,https://media.journeys.com/images/products/1_386859_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_386859_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_386859_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_386859_ZM.JPG,https://www.journeys.com/product/Vans-Era-59-Skate-Shoe-Denim-498840?c=2446,Vans Era 59 Skate Shoe,https://media.journeys.com/images/products/1_386859_ZM_ALT2.JPG
Red/Black/White,https://media.journeys.com/images/products/1_449497_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_449497_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_449497_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_449497_ZM.JPG,https://www.journeys.com/product/Vans-Era-2-Tone-Chex-Skate-Shoe-Red-497074?c=2446,Vans Era 2 Tone Chex Skate Shoe,https://media.journeys.com/images/products/1_449497_ZM_ALT2.JPG
Navy,https://media.journeys.com/images/products/1_444061_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_444061_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_444061_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_444061_ZM.JPG,https://www.journeys.com/product/Vans-Slip-On-Skate-Shoe-Blue-497066?c=2446,Vans Slip On Leather Perf Skate Shoe,https://media.journeys.com/images/products/1_444061_ZM_ALT2.JPG
Navy,https://media.journeys.com/images/products/1_327019_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_327019_ZM_ALT1.JPG,vans,https://media.journeys.com/images/products/1_327019_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_327019_ZM.JPG,https://www.journeys.com/product/Vans-Slip-On-Skate-Shoe-Navy-498541?c=2446,Vans Slip On Skate Shoe,https://media.journeys.com/images/products/1_327019_ZM_ALT2.JPG
Charcoal,https://media.journeys.com/images/products/1_409987_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_409987_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_409987_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_409987_ZM.JPG,https://www.journeys.com/product/Vans-Slip-On-Skate-Shoe-Charcoal-498949?c=2446,Vans Slip On Skate Shoe,https://media.journeys.com/images/products/1_409987_ZM_ALT2.JPG
Black,https://media.journeys.com/images/products/1_327000_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_327000_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_327000_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_327000_ZM.JPG,https://www.journeys.com/product/Vans-Slip-On-Skate-Shoe-Black-498540?c=2446,Vans Slip On Skate Shoe,https://media.journeys.com/images/products/1_327000_ZM_ALT2.JPG
Black,https://media.journeys.com/images/products/1_441308_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_441308_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_441308_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_441308_ZM.JPG,https://www.journeys.com/product/Vans-Authentic-Rasta-Skate-Shoe-Black-497036?c=2446,Vans Authentic Rasta Skate Shoe,https://media.journeys.com/images/products/1_441308_ZM_ALT2.JPG
Black Denim,https://media.journeys.com/images/products/1_386840_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_386840_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_386840_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_386840_ZM.JPG,https://www.journeys.com/product/Vans-Era-59-Skate-Shoe-Black-Denim-498839?c=2446,Vans Era 59 Skate Shoe,https://media.journeys.com/images/products/1_386840_ZM_ALT2.JPG
Khaki,https://media.journeys.com/images/products/1_444080_ZM_ALT5.JPG,https://media.journeys.com/images/products/1_444080_ZM_ALT1.JPG,Vans,https://media.journeys.com/images/products/1_444080_ZM_ALT4.JPG,https://media.journeys.com/images/products/1_444080_ZM.JPG,https://www.journeys.com/product/Vans-Slip-On-Skate-Shoe-Light-Brown-497067?c=2446,Vans Slip On Leather Perf Skate Shoe,https://media.journeys.com/images/products/1_444080_ZM_ALT2.JPG
